time,close,target,rsi,adx,atr_pct,vol_ratio,dist_from_bb_lower
1766300400000,4.08e-06,0,51.36581677589569,16.165292625758344,0.9967411440674203,1.0353816292648366,0.009383492762119148
1766304000000,4.09e-06,0,53.101942478805476,15.38588008278085,1.010603392967795,1.3121754077570436,0.011686295895135104
1766307600000,4.09e-06,0,53.10194247880547,15.03324162589857,1.0257384282937074,1.64117412076094,0.011686295895134896
1766311200000,4.09e-06,0,53.10194247880547,14.705791630222167,1.0223281912744742,0.8896366696042559,0.011275448276168628
1766314800000,4.09e-06,0,53.101942478805455,14.401730919951222,1.0191615426137575,0.6635716243137006,0.011275448276168628
1766318400000,4.07e-06,0,48.44933817396254,14.529390100828074,1.0563148336394088,1.218747471314666,0.006508333673640069
1766322000000,3.97e-06,1,32.918851319307414,15.917126824648658,1.2394677554491018,4.868500797538445,-0.010899380181464902
1766325600000,4.01e-06,0,41.057798810908324,17.205739496767773,1.2463293704796596,1.7553498897474726,0.0016100718218139643
1766329200000,4.01e-06,0,41.057798810908324,17.98585383065916,1.2463689006609315,1.2123486785231423,0.003730296751816588
1766332800000,4.04e-06,0,46.68447679945316,17.9258398709727,1.237150120075219,0.7571384567238744,0.011783100607203466
1766336400000,4.05e-06,0,48.45096082515965,17.500977396022687,1.1988558078721425,0.5829462361082826,0.014527637271067036
1766340000000,4.02e-06,0,43.76606948297102,17.652025910620647,1.210372393114221,1.8909559744588802,0.008255058407534595
1766343600000,4.02e-06,0,43.76606948297103,18.2829800181989,1.1949904275790555,1.1424853915907416,0.009343921009540136
1766347200000,3.99e-06,0,39.35296732975069,19.099875247140645,1.189584671415707,0.5777135412203263,0.004245318599877142
1766350800000,3.96e-06,1,35.49820575885396,20.483133589121746,1.203170218368194,1.2788026810958264,0.00025439999471746247
1766354400000,4.02e-06,0,46.73573112096438,20.95641115749854,1.242700832295568,1.0406682341936517,0.01563437708345491
1766358000000,4.02e-06,0,46.735731120964374,20.333717138376738,1.242777993883554,0.9626020301057732,0.016241101213171398
1766361600000,4.06e-06,0,53.05884198308656,20.378195668024155,1.3713507734052528,3.9854124607087673,0.02593330711254913
1766365200000,4.02e-06,0,47.044496959360714,20.419497159839615,1.4104458745616433,1.0391220861699333,0.016404075699313927
1766368800000,3.99e-06,0,43.098650434090835,19.136866154511402,1.480664185545855,1.8319710584983846,0.009576605537466467
1766372400000,4.02e-06,0,47.8125678700253,17.945851649563778,1.4712518000046828,0.7173875657361218,0.017057794954779878
1766376000000,4.04e-06,0,50.74229391543793,16.929339951762,1.4301205634413854,0.5224631290256622,0.021377667011307475
1766379600000,4.01e-06,0,46.52331211380767,15.752504330418516,1.4269670821507234,0.5500641325844806,0.013725083265671047
1766383200000,4.01e-06,0,46.52331211380767,14.829927376351286,1.414103918641205,0.43287625178887157,0.01302051304382394
1766386800000,4.02e-06,0,48.188680515504714,13.973248776146,1.3809032920889495,0.5206554539920202,0.014114720602773028
1766390400000,4.01e-06,0,46.62499539221401,13.523975488497166,1.427965907455798,0.9458007359230348,0.01093017604366426
1766394000000,4e-06,0,45.05068503670046,12.834344601299227,1.4007118349226912,0.6696064578447843,0.007050125029067554
1766397600000,4e-06,0,45.05068503670046,12.193973063186855,1.3542324181424985,0.5331676610746198,0.007302397305564627
1766401200000,3.99e-06,1,43.35298889548735,11.599342349225367,1.3143588568458628,0.6393765560995386,0.005413678332393528
1766404800000,4.02e-06,0,49.50115945811511,11.851731277929717,1.3179778590013316,1.2685685050357869,0.01271525244084495
1766408400000,4.01e-06,0,47.644858546902285,12.086092426012328,1.298138990228173,0.9196408738104833,0.009895252984842739
1766412000000,4.04e-06,0,53.302466933527604,13.028919424109487,1.3202260530515324,2.147619421906053,0.017445798011065848
1766415600000,4.05e-06,0,55.046290369921046,14.326518675336697,1.381627377535564,1.9233022734520535,0.020263287347411334
1766419200000,4.03e-06,0,50.94845707104035,15.531432265761964,1.3779277105148438,0.7588707515451681,0.014675694166692186
1766422800000,4.02e-06,0,48.98490167198854,16.239310363868334,1.335992053196033,0.41839453504928137,0.00936545239003463
1766426400000,4.02e-06,0,48.98490167198854,16.896625740681394,1.3294055561482716,0.48831293218197397,0.00936545239003463
1766430000000,3.94e-06,1,36.08255386698748,16.46384665595061,1.458932820237649,1.4418161651552295,-0.006120083392704982
1766433600000,3.94e-06,1,36.08255386698748,16.300640050949443,1.4634978073345253,1.4860537611232905,-0.003164641091789703
1766437200000,3.98e-06,1,44.55160669161886,15.53999123496749,1.4350387238276088,0.47604218675588,0.007716259375381477
1766440800000,4.03e-06,0,52.94464455471566,15.072024764259327,1.4577969438291472,0.542371169130611,0.01960342800338846
1766444400000,4.02e-06,0,51.27303844620494,14.637484470030317,1.4103408295524003,0.23816513728286534,0.017164630560610634
1766448000000,4.05e-06,0,55.78332308774718,14.933246703521027,1.388084863358174,0.721835423733549,0.024638324950642266
1766451600000,4.02e-06,0,50.72674944237718,14.892461902272634,1.3873963762581363,0.43025996933271654,0.017281431675128755
1766455200000,4e-06,0,47.627187531929906,14.540125052011202,1.4018809754151826,0.5003600194943802,0.012534816617888692
1766458800000,4e-06,0,47.6271875319299,13.611582009755455,1.3731751914569548,0.4873392099180955,0.012767156183360169
1766462400000,3.98e-06,0,44.47542996852441,12.749363470517975,1.335339374654731,0.40921345385632185,0.00851895696570672
1766466000000,3.96e-06,0,41.51669970844411,13.046273152369015,1.3544455130706317,0.8572844012992569,0.004899006409299257
1766469600000,3.95e-06,0,40.08095263087416,13.545468047705723,1.3512993673214495,0.802404442342081,0.004161856353724967
1766473200000,3.95e-06,0,40.08095263087416,14.009006164804095,1.3090275318617812,0.5180931745306842,0.005616540455262095
1766476800000,3.97e-06,0,44.530432632932104,13.750724967654115,1.2993624282314233,0.32297641363914154,0.011410135318850894
1766480400000,3.98e-06,0,46.663117440671925,13.183977150848403,1.2753068004490975,0.40568921155339027,0.01431956135306902
1766484000000,3.98e-06,0,46.663117440671925,12.3346683272876,1.2380540892899548,0.4898525763946189,0.01441377224950476
1766487600000,3.99e-06,0,48.939906867736035,11.546024419695426,1.2004460898650597,0.5029123998626898,0.016337507894656985
1766491200000,3.96e-06,0,43.008526933435306,11.726426806529235,1.2133322272961868,0.60778188338903,0.009411406768603366
1766494800000,3.92e-06,1,36.63334477493834,12.644926019666242,1.2474916738558262,1.3731147516293076,0.0017488015640851047
1766498400000,3.91e-06,0,35.22747766528953,14.467793697457164,1.3257613390517518,2.5791134218433185,0.0017881980013335881
1766502000000,3.93e-06,1,40.172657488419574,16.160456541120162,1.3156751883678754,1.6221566351731307,0.007293679480648952
1766505600000,3.98e-06,0,50.37337482796752,15.754629251492618,1.3499254374320666,1.9849195022362123,0.01877425398839949
1766509200000,3.9e-06,1,38.93476543491839,15.806889441376068,1.4623652405262844,0.9145353710069822,0.0016997706058069439
1766512800000,3.98e-06,0,50.93364428414492,15.855416760553558,1.5100846678873403,1.4789138957301498,0.021307216382954765
1766516400000,3.98e-06,0,50.93364428414492,15.588827559729912,1.4560621090540373,1.9266175693581529,0.020973467513203916
1766520000000,3.99e-06,0,52.292619661730676,14.476742622442032,1.4739823401800198,1.5407885399408412,0.021763665832028538
1766523600000,3.97e-06,0,49.34874972694291,13.444092323531857,1.4475614247056063,0.4770359335008295,0.016167006131432456
1766527200000,3.93e-06,0,44.01214065021731,13.279796280234898,1.4487212855153833,0.5675123188915182,0.0068657157024142506
1766530800000,3.94e-06,0,45.5960997531573,13.371001005183139,1.396214113070721,0.9034063834791236,0.009520802137572186
1766534400000,3.95e-06,0,47.20463499828641,13.130687337374814,1.3474518421606219,0.9279779318677022,0.012166202697692273
1766538000000,3.92e-06,0,43.08868816740269,13.414114494839186,1.3701102786980315,0.7497562040938156,0.005700204885418429
1766541600000,3.9e-06,0,40.550219837731426,14.345995634619774,1.370344685026587,1.1661985007447402,0.0025154500005390413
1766545200000,3.92e-06,0,44.09695395794054,15.6052513323622,1.3753002101102023,1.416362133360496,0.008395867666473896
1766548800000,3.89e-06,0,40.22076736924157,16.40866076808075,1.3787238102683779,0.4229151835947191,0.0029714501614032988
1766552400000,3.87e-06,0,37.833164063748185,17.736871878358773,1.3791447597872244,0.9394017479899995,0.0007878874141152105
1766556000000,3.87e-06,0,37.833164063748185,19.148771529570876,1.3544624006071486,0.6284613807820209,0.003219552176785053
1766559600000,3.88e-06,0,39.9019316529092,19.7084389791222,1.328111255054227,0.7103508853794919,0.00699306627602109
1766563200000,3.87e-06,1,38.52142050895933,20.434472263220965,1.310260828810173,0.5966725103511819,0.006357696244315493
1766566800000,3.88e-06,0,40.72976748412633,20.729546739295493,1.2687632970809974,0.6821835686851699,0.010078328252357384
1766570400000,3.9e-06,0,44.98605497440276,20.283746883490984,1.2453556905634704,0.3512638428162916,0.01539943455081963
1766574000000,3.91e-06,0,47.034126639472156,19.528431310656387,1.208248694036681,0.7815122891224411,0.018199420389191284
1766577600000,3.91e-06,0,47.03412663947216,19.10451393484408,1.1950179232350102,0.5558734180991103,0.017910060085520613
1766581200000,3.89e-06,1,43.295481094866595,18.984151310756673,1.1888130928761576,0.5791421904473866,0.013146465698126325
1766584800000,3.9e-06,1,45.62288653833561,19.817233792981323,1.2475875111125876,2.0761379944457246,0.015308931177451452
1766588400000,3.94e-06,0,53.79266007132938,19.217858947128654,1.2917455912510551,1.6765320892049758,0.02437055267779548
1766592000000,3.96e-06,0,57.25105036882377,18.35805040452419,1.3016451872994061,1.8029488702491898,0.028084786122860847
1766595600000,3.94e-06,0,52.98068268514644,17.559656757820044,1.269193151598504,0.5413039552365693,0.022283776362400382
1766599200000,3.94e-06,0,52.98068268514644,17.098859456897074,1.2329237350412514,0.48053990653524226,0.022403879252059354
1766602800000,3.94e-06,1,52.980682685146455,16.670976248897176,1.1992449910952312,0.5748876182958413,0.022403879252059354
1766606400000,3.96e-06,0,56.987761683238254,15.564272529653524,1.1620730238798291,0.672193699505628,0.027633595581694897
1766610000000,3.97e-06,0,58.87493949972982,14.700319092889659,1.1483180868897727,0.6377083761209611,0.030921577148127526
1766613600000,3.99e-06,0,62.42573717823363,14.788854921231323,1.1325581178729167,0.9377035227686513,0.03676812821856183
1766617200000,3.98e-06,1,59.65240419333413,14.504029006940813,1.1260909830234775,0.7788779804078878,0.03493281272387955
1766620800000,3.97e-06,1,56.92873382874298,13.879003801615708,1.120258140727504,0.6653612997029439,0.03194831880087957
1766624400000,3.98e-06,1,58.947344353374035,13.61344323297222,1.1094135434843226,0.5200795951670686,0.032907959769059685
1766628000000,4.02e-06,0,65.84318129444081,14.209136513419699,1.1265290820874003,1.2352408444644987,0.04183401607863487
1766631600000,4.02e-06,0,65.84318129444081,15.452702523717319,1.1526725271835034,1.3127458097510474,0.04094151425058142
1766635200000,4.03e-06,0,67.42946197623077,16.607442390422253,1.1208554815776306,0.8623125314058777,0.0415721514784196
1766638800000,4.03e-06,0,67.42946197623077,17.679700838076833,1.076242798295855,0.5311664802857169,0.03968909602755859
1766642400000,4.04e-06,0,69.09407662058521,18.214395259068993,1.049935647148513,0.5996973588085638,0.0409402206169338
1766646000000,4.03e-06,0,65.48957178503218,18.710897221418858,1.0305320841588081,0.5571606762805441,0.03714006980784266
1766649600000,4e-06,0,56.043784006098676,18.25895625130116,1.0533852837335715,1.438616074546315,0.02777639385134582
1766653200000,4e-06,0,56.04378400609868,17.839296779049015,1.0317149063240303,0.6984459622281608,0.024007083733599853
1766656800000,3.97e-06,0,48.012424965483056,17.217800829902792,1.0732129386262956,1.4617166776327524,0.01327518511489593
1766660400000,3.97e-06,0,48.01242496548306,16.64069744855273,1.0505311220313618,0.6765390146961863,0.012152261838869676
1766664000000,3.99e-06,0,53.198077265123715,16.1048157372991,1.0243091873977543,0.67139936135783,0.016415627880213127
1766667600000,3.98e-06,0,50.486430071341324,15.607211291135012,1.0432684413194808,0.9270506111603418,0.012434981766052285
1766671200000,3.98e-06,0,50.48643007134133,15.145150019696933,1.0225898986695963,1.0892171092954963,0.010777218693085447
1766674800000,4e-06,0,55.72157570804275,15.103497767201395,1.0519428813779454,2.6293639719273085,0.01352990140821726
1766678400000,4e-06,0,55.72157570804275,15.064820675598394,1.0839469612795212,1.1553850780969084,0.012308884537899285
1766682000000,4e-06,0,55.72157570804275,15.028906233395608,1.060093606902412,0.555404590017275,0.011477316312421855
1766685600000,4.01e-06,0,58.46411021468313,15.724333588942596,1.035355674366325,1.2434888594449227,0.01370476781944189
1766689200000,4.02e-06,0,61.06142551950558,16.370087561950513,0.9945467538151476,0.37594231718576204,0.015614032317169726
1766692800000,4.01e-06,0,57.208867480837434,17.31775261995976,0.9792485456782983,0.5908191547856011,0.012033011117944427
1766696400000,4e-06,0,53.56904001258031,17.594003168533586,0.9651469051108869,0.5730941486538516,0.008945458225175
1766700000000,3.91e-06,1,33.135658432155786,18.394716472200884,1.1360547874637577,2.6114193133590873,-0.008002520302814954
1766703600000,3.9e-06,1,31.689283216051077,19.55319227133602,1.204133055801883,1.5522399945513392,-0.005426427962095335
1766707200000,3.89e-06,1,30.266520278837827,20.62891979910436,1.2128084085412307,1.4754612414799415,-0.0032976110298597967
1766710800000,3.95e-06,1,45.94746231301686,20.43258794835214,1.2175718122952994,1.016918798212866,0.012672859429926632
1766714400000,4.05e-06,0,61.49040374745681,21.072035498336774,1.3848732374138195,3.9880863123805845,0.03731610490642044
1766718000000,4.01e-06,0,54.713153196533625,21.665808223322507,1.4056568569618388,1.2998810660984197,0.027489282022775
1766721600000,4.02e-06,0,56.01825195128311,21.677611094229526,1.3908474050003679,0.7434634755550075,0.030007027381726083
1766725200000,4.02e-06,0,56.01825195128311,21.688570902928898,1.3448060658372296,0.4574903039464747,0.03008756189808936
1766728800000,4.02e-06,0,56.01825195128311,21.881586671428675,1.3198216951075634,0.3291744810702862,0.029764089824337557
1766732400000,4e-06,1,52.2564555461918,21.475435492538505,1.3388193176128802,0.7567275450610128,0.02449663376340846
1766736000000,4.03e-06,0,56.92873979097356,21.09829511214049,1.322555911305739,0.5692076651468032,0.03176653515514863
1766739600000,4.06e-06,0,61.03523519131363,21.363629077738793,1.3069793137457375,0.7618376960566766,0.039217485817804945
1766743200000,4.05e-06,0,59.01541523999252,21.61001061722293,1.269530302989418,0.6150605036660169,0.03672048255240826
1766746800000,4.04e-06,0,56.984582801604056,21.49794312829815,1.2348085299220797,0.30282198996555465,0.03430237591136952
1766750400000,4.05e-06,0,58.52172482710764,21.393880460010855,1.196686842883732,0.5525800191985366,0.036703831043314074
1766754000000,4.05e-06,0,58.52172482710763,20.9332008070698,1.1817559484625844,0.9037592615859465,0.03664198856930796
1766757600000,3.97e-06,0,43.95007235178653,20.36121561459406,1.2993783858682089,2.207109656767123,0.018009820616963323
1766761200000,3.98e-06,0,45.76785990947334,20.053747671722572,1.3291622127540956,1.7051405727862199,0.021010144643020923
1766764800000,3.95e-06,1,41.427165359482885,19.768241724770476,1.3340118062910822,0.5758179810486606,0.014911502607063122
1766768400000,4e-06,0,49.94751971054266,19.503129059743532,1.3125268973758402,0.8587479389085064,0.027225108824474716
1766772000000,4.01e-06,0,51.468079736312525,18.57367830621944,1.286986082357386,0.3361332230072757,0.026350977245950046
1766775600000,4.02e-06,0,53.00555855476715,17.387371243210257,1.2631589280968474,0.4464473588848273,0.02416953049159687
1766779200000,4.03e-06,0,54.555956955783564,16.615766170832966,1.2409196310234187,0.4257083216306043,0.019817709646508173
1766782800000,4.02e-06,0,52.684148236071124,15.899275746482623,1.226222094337544,0.4409289284960691,0.01458649426769653
1766786400000,4.03e-06,0,54.370131235463056,14.880931227852086,1.2067062504445245,0.5082172710274644,0.0168846388648924
1766790000000,4.03e-06,0,54.37013123546306,13.935325603409444,1.1736855806591404,0.9010935349486974,0.01666443492961124
1766793600000,4.03e-06,0,54.37013123546306,13.057263237855562,1.1252993188715426,0.574363122519469,0.016593751645563155
1766797200000,4.04e-06,0,56.31432535697247,12.40474613855693,1.0953753768684613,0.4119336061809866,0.018964069989367702
1766800800000,4.03e-06,0,53.84368318874652,11.798837403493916,1.0551066074642264,0.3135281456425178,0.016444487407727717
1766804400000,4.05e-06,0,57.828636906609475,11.512311744198064,1.0278136713412838,0.9830595829839281,0.020808522549935128
1766808000000,4.03e-06,0,52.909276489779295,10.80585469967228,1.0123075114519435,0.6956064015590866,0.015949011495592632
1766811600000,4.03e-06,0,52.909276489779295,10.149858872612622,0.9754482546077167,0.5585645832188607,0.015704396003608408
1766815200000,4.02e-06,0,50.42199420889866,9.760601100087854,0.9613314509399137,0.9867824183862924,0.013232598344849798
1766818800000,4.03e-06,0,52.81100789678501,9.399147454171997,0.943622503121587,0.3969220913244421,0.01566093855196769
1766822400000,4.03e-06,0,52.81100789678501,9.063511925821558,0.9293935295735556,0.41763453494646224,0.015499457153177942
1766826000000,4.03e-06,0,52.811007896785014,8.619590392855836,0.9161809112789546,0.9466582112683264,0.015303377762793184
1766829600000,4.03e-06,0,52.811007896785014,8.329746345674712,0.9216362627065665,2.000165228666192,0.01326005241448077
1766833200000,4.06e-06,0,60.49284848219602,8.41226635241404,0.9198543948486451,1.4768183626254991,0.019282284259774105
1766836800000,4.05e-06,0,57.15299793253304,8.925026472888817,0.926806260319426,1.3533139750107734,0.011544257324067757
1766840400000,4.06e-06,1,59.557607243849425,9.401160870472538,0.8936725827906009,0.8811655461935058,0.013063155603593803
1766844000000,4.07e-06,1,61.86255137439544,10.659031087273561,0.8979999810405034,1.535390513389012,0.015376031868237695
1766847600000,4.09e-06,0,66.03225302282274,12.181079467872868,0.8821721794769998,1.2116134568937955,0.0212479618627575
1766851200000,4.14e-06,0,73.75709969941587,15.523241531754019,0.9817994268942729,5.864252478651444,0.03683367587534174
1766854800000,4.13e-06,0,70.31301724651163,18.626677733929373,0.9830585464449985,1.2920051623431774,0.035613149755840616
1766858400000,4.11e-06,1,63.88760500976526,20.955903696007496,0.9867989808590898,0.8080193328760339,0.030975950329744827
1766862000000,4.13e-06,0,67.12310050027251,23.11875637508004,0.9637611474801318,0.5191102711973291,0.036020353619510684
1766865600000,4.12e-06,1,64.03387929298944,25.31318673083823,0.9664413316263578,0.6726285611224886,0.03335161426585235
1766869200000,4.16e-06,0,69.9845570195182,27.836148319201943,0.9918028454997898,0.5262224453645085,0.04352775141328784
1766872800000,4.15e-06,0,67.00004968888247,30.563606568940703,1.0436608930228668,1.787042084088573,0.040885515201775184
1766876400000,4.19e-06,0,72.12141577867165,33.31333350784984,1.0962411384006765,1.5777759594953913,0.051176441840333244
1766880000000,4.18e-06,0,69.2288429600884,35.86665137969404,1.0887261587266728,1.2090532266839167,0.04836513192024788
1766883600000,4.15e-06,0,61.2874360654456,37.102673400326694,1.0871149649777514,0.8715940284572934,0.039850287639898584
1766887200000,4.17e-06,0,64.2331119234396,37.72340347228244,1.0731389578716968,0.44371512299650745,0.04229901186197767
1766890800000,4.16e-06,0,61.704934195974474,38.299795681955636,1.0332222339667696,0.33319537289512935,0.03769392832445013
1766894400000,4.16e-06,0,61.704934195974474,37.78843117018721,1.0281019645076042,0.3625748205839252,0.034955046297310735
1766898000000,4.16e-06,0,61.70493419597448,37.31359269497367,1.0233474285812363,0.7858502456221401,0.03171322551238879
1766901600000,4.18e-06,0,65.1329864577572,37.14352864070428,1.0140572272329669,0.6836140883523774,0.032716660668430805
1766905200000,4.15e-06,0,56.90438065849506,36.985612018882705,1.017278308568664,0.45279900980458443,0.02311519127518152
1766908800000,4.16e-06,0,58.774027596249425,36.83897515576267,1.011026180413451,0.7863068638174029,0.02171825105702524
1766912400000,4.15e-06,0,56.15062032500426,35.53733131468441,1.0099190333349293,0.8413786580100269,0.01562436999631035
1766916000000,4.16e-06,0,58.16174286516438,34.684036376487704,1.0042089946500585,0.42072381461348246,0.01418023914800186
1766919600000,4.16e-06,1,58.16174286516438,34.22881124660084,0.9839907697574715,1.1696872089072299,0.011212614405280803
1766923200000,4.15e-06,1,55.22426636155628,33.23446506315329,0.9675425271683998,0.5577451845419635,0.008598302180641166
1766926800000,4.17e-06,0,59.61714028171898,32.31114360709485,0.9455107800742574,0.5255583773444845,0.012615667865674772
1766930400000,4.24e-06,0,70.5190069182345,33.69832946674026,1.0319430489862782,4.137583574623073,0.029717908878320643
1766934000000,4.2e-06,0,60.47263360606362,34.98643062212529,1.052392871770811,1.4635084076285032,0.019697921834818163
1766937600000,4.2e-06,0,60.472633606063624,35.182720193483135,1.0622559659640531,1.2222223499478972,0.018067415898602515
1766941200000,4.2e-06,0,60.472633606063624,35.36498908117256,1.03740094798703,0.470393466268314,0.017977674351938377
1766944800000,4.13e-06,0,46.1136242228763,33.14378317514306,1.1006933891402932,1.8363839803975281,0.0022325825998514097
1766948400000,4.14e-06,0,48.01273040934955,31.081234833829946,1.0886167712722967,2.038644489554984,0.005484660941646203
1766952000000,4.15e-06,0,49.91369467548648,28.890380745872335,1.0944811468136826,0.9994392145661739,0.008323991389147826
1766955600000,4.15e-06,1,49.9136946754865,26.856016235625983,1.0679390339173518,0.695338382076852,0.008323991389147621
1766959200000,4.17e-06,1,53.829664506922306,25.584433672199346,1.0725472915354761,0.5980314286050431,0.013080231238600309
1766962800000,4.17e-06,1,53.829664506922306,24.71742127139456,1.0815825398105192,0.820683500834268,0.012938269592783457
1766966400000,4.21e-06,1,60.9173398941867,25.382800847905422,1.1474820068396376,1.9723757727885884,0.022488379960719205
1766970000000,4.24e-06,0,65.22864139468945,26.19357216941057,1.2095972074517076,1.8925308457617016,0.030356296576451055
1766973600000,4.25e-06,0,66.55311522664879,28.012243592633357,1.2718150936930777,1.5818175474930702,0.033844834650822664
1766977200000,4.3e-06,0,72.24566934343108,29.701009914197375,1.2669067097432318,1.6463362469612495,0.04735234310420808
1766980800000,4.27e-06,0,65.08775169085915,31.269150069935392,1.268318586059664,1.1009996839547629,0.040976845652345426
1766984400000,4.23e-06,0,56.98130240248073,31.511028288089747,1.2564060235084753,0.6662090594536425,0.030857938870301208
1766988000000,4.22e-06,0,55.13261004772649,31.019232374230018,1.2709845503170447,0.803343991972645,0.02766070297022067
1766991600000,4.23e-06,0,56.64733155314139,29.90154624894773,1.2449546171967767,1.3867388037946544,0.028974261354719102
1766995200000,4.2e-06,0,51.07639560381625,28.863694846899893,1.2323138503341975,0.5171045914043103,0.020700798199229063
1766998800000,4.15e-06,0,43.413289544098454,27.815473689906558,1.3301951158045997,1.3422288589402245,0.00962012297295944
1767002400000,4.16e-06,0,45.18462834687357,26.842125472698463,1.318063641786712,0.9314383240614902,0.012984273851179444
1767006000000,4.15e-06,0,43.71108321898799,25.938302128148088,1.2785005464341712,0.47125142333203673,0.011810232423193207
1767009600000,4.09e-06,0,36.10333716693704,26.72155722228693,1.3967010911652729,2.0394526178829646,0.0013748329078886166
1767013200000,4.08e-06,0,35.00966825612072,27.44886552398728,1.3701435052040885,0.6677629807331971,0.00303554135261003
1767016800000,4.06e-06,1,32.86533972301259,27.499689802187994,1.4016961913445611,1.7997850434623095,0.00159342230252864
1767020400000,4.1e-06,0,40.68968868666339,27.546883774802943,1.3934063585220555,1.3618500956860433,0.0127739787803264
1767024000000,4.08e-06,0,38.28694826219447,27.590706749373965,1.3702478800634719,0.645983730420031,0.010460759313048943
1767027600000,4.11e-06,0,43.66106463267687,27.280297561714892,1.3499817093946227,0.5638059531395708,0.018823782048734243
1767031200000,4.09e-06,0,41.09196817252078,26.642875323002848,1.3470052869883815,0.7861795662601166,0.01619635817103041
1767034800000,4.09e-06,0,41.09196817252078,26.050983244198807,1.3206474172052445,0.5234688204696499,0.018218590325470477
1767038400000,4.08e-06,0,39.73612042595788,25.75784430824709,1.299349145182122,0.4260802312290733,0.01816881685746282
1767042000000,4.09e-06,0,41.80403014419807,25.485643867720498,1.2559811152717382,0.47131157344160474,0.021908240593287345
1767045600000,4.08e-06,0,40.314264641652585,25.232886315802947,1.221647687307393,0.5231168496102255,0.020549119475608627
1767049200000,4.08e-06,0,40.314264641652585,25.288480229556143,1.1869081466173688,0.38016773509406565,0.01892755073901442
1767052800000,4.07e-06,0,38.71419331663602,25.620717412796246,1.1750369971320676,0.8745655865557626,0.015321529081136851
1767056400000,4.07e-06,0,38.71419331663603,25.929223368662054,1.1437558357012576,0.4167733588878924,0.014867045818241163
1767060000000,4.06e-06,0,37.01056188129046,26.50598292419777,1.1174546317198015,0.455655566350642,0.011907731549717443
1767063600000,4.05e-06,0,35.33597680959399,28.326738946296906,1.1812919834598083,2.4541542742269384,0.007494043260114891
1767067200000,4.07e-06,0,41.078105458289556,29.049615583835934,1.1792738316805698,0.6213695759429897,0.00995944322214103
1767070800000,4.05e-06,1,37.49267497031479,29.922233178124532,1.1886310129491868,0.3678737859528471,0.005245689836171378
1767074400000,4.07e-06,1,42.863366771667756,30.732520944249657,1.150955121652767,0.4446307162758771,0.008331514803369232
